filename,name,status,confidence,page_url,image_url
double-pigeon.jpg,Double Pigeon Pose,ok-exact,1.0,https://liftmanual.com/double-pigeon-pose/,https://liftmanual.com/wp-content/uploads/2023/04/double-pigeon-pose.jpg
butterfly.jpg,Butterfly Yoga Pose,ok-exact,1.0,https://liftmanual.com/butterfly-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/butterfly-yoga-pose.jpg
butterfly-flaps.jpg,Butterfly Yoga Flaps,ok-exact,1.0,https://liftmanual.com/butterfly-yoga-flaps/,https://liftmanual.com/wp-content/uploads/2026/05/butterfly-yoga-flaps.jpg
frog.jpg,Frog Pose Mandukasana,ok-exact,1.0,https://liftmanual.com/frog-pose-mandukasana/,https://liftmanual.com/wp-content/uploads/2023/04/frog-pose-mandukasana.jpg
rocking-frog.jpg,Rocking Frog Stretch,ok-exact,1.0,https://liftmanual.com/rocking-frog-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/rocking-frog-stretch.jpg
happy-baby.jpg,Happy Baby Pose,ok-exact,1.0,https://liftmanual.com/happy-baby-pose/,https://liftmanual.com/wp-content/uploads/2023/04/happy-baby-pose.jpg
seated-glute.jpg,Seated Glute Stretch,ok-exact,1.0,https://liftmanual.com/seated-glute-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/seated-glute-stretch.jpg
lying-glute.jpg,Lying Glute Stretch,ok-exact,1.0,https://liftmanual.com/lying-glute-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/lying-glute-stretch.jpg
seated-piriformis.jpg,Seated Piriformis Stretch,ok-exact,1.0,https://liftmanual.com/seated-piriformis-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/seated-piriformis-stretch.jpg
figure-four.jpg,Standing Figure Four Pose,ok-exact,1.0,https://liftmanual.com/standing-figure-four-pose/,https://liftmanual.com/wp-content/uploads/2023/04/standing-figure-four-pose.jpg
low-lunge.jpg,Low Lunge,ok-exact,1.0,https://liftmanual.com/low-lunge/,https://liftmanual.com/wp-content/uploads/2023/04/low-lunge.jpg
high-lunge.jpg,High Lunge,ok-exact,1.0,https://liftmanual.com/high-lunge/,https://liftmanual.com/wp-content/uploads/2023/04/high-lunge.jpg
kneeling-hip-flexor.jpg,Kneeling Hip Flexor,ok-exact,1.0,https://liftmanual.com/kneeling-hip-flexor/,https://liftmanual.com/wp-content/uploads/2023/04/kneeling-hip-flexor.jpg
standing-hip-flexor.jpg,Standing Hip Flexor Stretch,ok-exact,1.0,https://liftmanual.com/standing-hip-flexor-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/standing-hip-flexor-stretch.jpg
couch-stretch.jpg,Couch Stretch,ok-exact,1.0,https://liftmanual.com/couch-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/couch-stretch.jpg
lizard.jpg,Lizard Pose,ok-exact,1.0,https://liftmanual.com/lizard-pose/,https://liftmanual.com/wp-content/uploads/2023/04/lizard-pose.jpg
garland.jpg,Garland Pose Malasana,ok-exact,1.0,https://liftmanual.com/garland-pose-malasana/,https://liftmanual.com/wp-content/uploads/2023/04/garland-pose-malasana.jpg
deep-squat.jpg,Squat Mobility,ok-exact,1.0,https://liftmanual.com/squat-mobility/,https://liftmanual.com/wp-content/uploads/2023/04/squat-mobility.jpg
90-90.jpg,90 to 90 Stretch,ok-exact,1.0,https://liftmanual.com/90-to-90-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/90-to-90-stretch.jpg
dynamic-90-90.jpg,Dynamic 90 90 Hip Twist,ok-exact,1.0,https://liftmanual.com/dynamic-90-90-hip-twist/,https://liftmanual.com/wp-content/uploads/2026/05/dynamic-90-90-hip-twist.jpg
shin-box-switch.jpg,Shin Box Switch,ok-exact,1.0,https://liftmanual.com/shin-box-switch/,https://liftmanual.com/wp-content/uploads/2023/04/shin-box-switch.jpg
seated-groin.jpg,Seated Groin Stretch,ok-exact,1.0,https://liftmanual.com/seated-groin-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/seated-groin-stretch.jpg
fire-log.jpg,Double Pigeon Pose (Fire Log),UNMATCHED,0.8,,
pretzel.jpg,Pretzel Stretch,ok-exact,1.0,https://liftmanual.com/pretzel-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/pretzel-stretch.jpg
runners-stretch.jpg,Runners Stretch,ok-exact,1.0,https://liftmanual.com/runners-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/runners-stretch.jpg
warrior-1.jpg,Warrior Pose I Virabhadrasana,ok-exact,1.0,https://liftmanual.com/warrior-pose-i-virabhadrasana/,https://liftmanual.com/wp-content/uploads/2026/05/warrior-pose-i-virabhadrasana.jpg
warrior-2.jpg,Warrior II Yoga Pose,ok-exact,1.0,https://liftmanual.com/warrior-ii-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/warrior-ii-yoga-pose.jpg
crescent-moon.jpg,Crescent Moon Pose,ok-exact,1.0,https://liftmanual.com/crescent-moon-pose/,https://liftmanual.com/wp-content/uploads/2023/04/crescent-moon-pose.jpg
tree-pose.jpg,Tree Pose Vrksasana,ok-exact,1.0,https://liftmanual.com/tree-pose-vrksasana/,https://liftmanual.com/wp-content/uploads/2023/04/tree-pose-vrksasana.jpg
eagle-pose.jpg,Eagle Pose Garudasana,ok-exact,1.0,https://liftmanual.com/eagle-pose-garudasana/,https://liftmanual.com/wp-content/uploads/2023/04/eagle-pose-garudasana.jpg
lotus.jpg,Lotus Yoga Pose Padmasana,ok-exact,1.0,https://liftmanual.com/lotus-yoga-pose-padmasana/,https://liftmanual.com/wp-content/uploads/2023/04/lotus-yoga-pose-padmasana.jpg
leg-swings-front.jpg,Back Forward Leg Swings,ok-exact,1.0,https://liftmanual.com/back-forward-leg-swings/,https://liftmanual.com/wp-content/uploads/2023/04/back-forward-leg-swings.jpg
leg-swings-side.jpg,Side to Side Leg Swings,ok-exact,1.0,https://liftmanual.com/side-to-side-leg-swings/,https://liftmanual.com/wp-content/uploads/2023/04/side-to-side-leg-swings.jpg
hip-circles.jpg,Standing Hip Circle,ok-exact,1.0,https://liftmanual.com/standing-hip-circle/,https://liftmanual.com/wp-content/uploads/2023/04/standing-hip-circle.jpg
